gene,quadrant_a,NK_log2FC_a,quadrant_b,NK_log2FC_b,same_quadrant,same_sign,within_fold,replicated
FAM120A,unclassified,0.193849932412621,unclassified,-0.4348256305349546,True,False,False,False
FBP1,unclassified,-0.4835899865559628,unclassified,-1.4099366421686328,True,True,False,False
AAED1,Q4,-0.0905486334620903,unclassified,0.11093435160088802,False,False,True,False
XPA,unclassified,-0.2292698830861277,unclassified,-0.39912132726245303,True,True,True,True
ANP32B,unclassified,0.2763674896269016,unclassified,-0.10990415505519094,True,False,False,False
NANS,unclassified,0.6238441285614273,unclassified,0.19576819243475752,True,True,False,False
SEC61B,unclassified,0.3327102354545874,unclassified,0.07193111899309662,True,True,False,False
NR4A3,unclassified,0.7241983354578049,unclassified,0.04136871779733185,True,True,False,False
ERP44,unclassified,-0.0586204582783766,unclassified,0.4421159290082775,True,False,False,False
MRPL50,unclassified,0.1459029723601271,unclassified,0.04740158782824808,True,True,False,False
SMC2,unclassified,-0.0793353586192217,unclassified,-0.27220082813842195,True,True,False,False
RAD23B,unclassified,0.0203439296072477,unclassified,-0.4811044028505549,True,False,False,False
KLF4,unclassified,0.2444275397133687,unclassified,-0.1696176768676922,True,False,True,False
TXN,unclassified,0.3031695703400212,unclassified,0.30294823023054535,True,True,True,True
UGCG,unclassified,0.7231763212918939,unclassified,0.18537213862305688,True,True,False,False
PTBP3,unclassified,-0.1567652482795049,unclassified,-0.7294389700578261,True,True,False,False
INIP,unclassified,-0.0165705346349697,unclassified,-0.8862893800083935,True,True,False,False
CDC26,unclassified,-0.00583155673771,unclassified,0.08991253348173767,True,False,False,False
POLE3,unclassified,-0.1428952578820202,unclassified,-0.4871626200184641,True,True,False,False
AKNA,unclassified,-0.4202879229005102,unclassified,-0.27809408198527796,True,True,True,True
ATP6V1G1,unclassified,0.0542457447805091,unclassified,-0.08065390079798108,True,False,True,False
FBXW2,unclassified,-0.0928963808504144,unclassified,0.0549403998145666,True,False,True,False
PSMD5-AS1,unclassified,0.0302747396365906,unclassified,-0.23700885298907162,True,False,False,False
CNTRL,unclassified,-0.0117443113967746,unclassified,-0.17511696057243764,True,True,False,False
RAB14,unclassified,-0.1279472196971744,unclassified,-0.29247781076613993,True,True,False,False
GSN,unclassified,0.2107534583118465,unclassified,-0.35951922344452164,True,False,True,False
STOM,unclassified,-0.3573279828826339,unclassified,-0.0777808141972731,True,True,False,False
NDUFA8,unclassified,0.0546098991990242,unclassified,-0.2609679506326591,True,False,False,False
RBM18,unclassified,-0.0068695274656775,unclassified,0.40702237494839877,True,False,False,False
PDCL,unclassified,-0.1854166875406167,unclassified,0.19844596949296295,True,False,True,False
PSMB7,unclassified,-0.043867110275716,unclassified,0.11162603565612206,True,False,False,False
RPL35,unclassified,0.1391784578095375,unclassified,0.07559717466353462,True,True,True,True
ARPC5L,unclassified,-0.2273920071238012,unclassified,-0.20624971986407573,True,True,True,True
PPP6C,unclassified,-0.3340916371494813,unclassified,0.2554619363297435,True,False,True,False
HSPA5,unclassified,0.3538078875317647,unclassified,-0.08328028869367077,True,False,False,False
ZBTB43,unclassified,0.050362196720835,unclassified,-0.026981844862694785,True,False,True,False
RPL12,unclassified,0.1317378823093359,unclassified,0.1686191052749099,True,True,True,True
PTRH1,unclassified,-0.0987474040213399,unclassified,0.0026586178717655524,True,False,False,False
TOR2A,unclassified,-0.5385931172932038,unclassified,-0.5114085481372279,True,True,True,True
CDK9,unclassified,-0.1892662064703299,unclassified,-0.3693115785776111,True,True,True,True
FPGS,unclassified,0.0359476915417523,unclassified,0.2706483374971793,True,True,False,False
ST6GALNAC6,unclassified,-0.0385580306798533,unclassified,-0.03699142768569,True,True,True,True
DPM2,unclassified,-0.0124256120836627,unclassified,0.1913970690851557,True,False,False,False
PTGES2,unclassified,0.0212640201114319,unclassified,0.01725720884570852,True,True,True,True
C9orf16,unclassified,-0.1168775529346231,unclassified,0.07400936814829191,True,False,True,False
GOLGA2,unclassified,0.1231789660687492,unclassified,-0.26273667116118815,True,False,False,False
COQ4,unclassified,0.2567745109000366,unclassified,0.06991915104112863,True,True,False,False
URM1,unclassified,-0.1110373243838975,unclassified,-0.1435404317213354,True,True,True,True
SPTAN1,unclassified,0.1731269444255318,unclassified,-0.4550508210330622,True,False,False,False
SET,unclassified,0.0743476560265454,unclassified,-0.12809069265229622,True,False,True,False
ZDHHC12,unclassified,0.2088426879658325,unclassified,-0.26203575965663084,True,False,True,False
NTMT1,unclassified,0.2500830434238877,unclassified,0.24778410412044788,True,True,True,True
TOR1A,unclassified,0.1619921721675634,unclassified,0.014507748978539329,True,True,False,False
C9orf78,unclassified,-0.2125594247502785,unclassified,-0.09602401727896671,True,True,False,False
FNBP1,unclassified,-0.0168654704947742,unclassified,0.22398531611970335,True,False,False,False
PRRC2B,unclassified,0.3058219989237186,unclassified,0.10550713090912715,True,True,False,False
RAPGEF1,unclassified,0.1503977464856541,unclassified,-0.23480355134696548,True,False,True,False
SETX,unclassified,-0.0600596795339839,unclassified,-0.4065395170493166,True,True,False,False
TTF1,unclassified,-0.0570996280858065,unclassified,0.13596338370764804,True,False,False,False
RALGDS,unclassified,0.0242207182928919,unclassified,0.5148397451166503,True,True,False,False
RPL7A,unclassified,0.138513483298003,unclassified,0.09412244296988309,True,True,True,True
SURF1,unclassified,-0.0326036084754413,unclassified,0.038740443782139956,True,False,True,False
SURF2,unclassified,-0.0566023621669142,unclassified,-0.16659005904573787,True,True,False,False
SURF4,unclassified,0.4394374321746274,unclassified,0.33233780179408967,True,True,True,True
BRD3,unclassified,0.0739842135393009,unclassified,-0.7834581017442415,True,False,False,False
PMPCA,unclassified,-0.0965551656571166,unclassified,0.13534305142913244,True,False,True,False
AGPAT2,unclassified,0.2808225406457385,unclassified,0.37827220782605514,True,True,True,True
SNHG7,unclassified,0.5639585361447963,unclassified,0.4350503917722582,True,True,True,True
TMEM141,unclassified,0.2205571497558325,unclassified,0.1309040518487264,True,True,True,True
PHPT1,unclassified,0.22936783926047,unclassified,-0.22594532588793237,True,False,True,False
EDF1,unclassified,0.0881985629663798,unclassified,0.03040366132904199,True,True,False,False
FBXW5,unclassified,-0.0929130397471307,unclassified,-0.3659814639127992,True,True,False,False
PTGDS,unclassified,-1.3376905257283251,unclassified,-0.4554349483830434,True,True,False,False
C9orf142,unclassified,-0.2631416341847488,unclassified,-0.23340379523505964,True,True,True,True
CLIC3,unclassified,-0.7045545792315474,unclassified,-0.028988726131622566,True,True,False,False
DPP7,unclassified,0.0473199973415018,unclassified,0.01732725482669216,True,True,False,False
SSNA1,unclassified,-0.0864179183866087,unclassified,-0.13319933493628336,True,True,True,True
TUBB4B,unclassified,0.3544935867509126,unclassified,0.15293155918434156,True,True,False,False
MRPL41,unclassified,0.1578946773274075,unclassified,-0.030810014131662542,True,False,False,False
ARRDC1,unclassified,-0.0638659977017919,unclassified,0.028759275341114204,True,False,False,False
EHMT1,unclassified,0.5512348422825954,unclassified,-0.0015493123559281498,True,False,False,False
RIC8A,unclassified,-0.2126448683632034,unclassified,-0.29497882279412746,True,True,True,True
PSMD13,unclassified,-0.1199030142414548,unclassified,-0.05368743578307521,True,True,False,False
IFITM2,unclassified,-0.3933401000260615,unclassified,-0.0470553730317075,True,True,False,False
IFITM1,unclassified,-0.2648805862630022,unclassified,-0.3641622460693884,True,True,True,True
IFITM3,unclassified,0.4598323527541328,unclassified,0.3797165866960981,True,True,True,True
SIGIRR,unclassified,-0.2923539170629077,unclassified,-0.5058004633194952,True,True,True,True
RNH1,unclassified,-0.0296390005297344,unclassified,-0.19867480839556778,True,True,False,False
RASSF7,unclassified,0.0758792942176731,unclassified,-0.002985199607017839,True,False,False,False
IRF7,unclassified,0.6774826609200205,unclassified,0.48905875672030624,True,True,True,True
TALDO1,unclassified,0.1620803025020636,unclassified,0.29501141282472304,True,True,True,True
RPLP2,unclassified,0.1295632310518362,unclassified,0.09228949194422142,True,True,True,True
PNPLA2,unclassified,-0.1029088581934932,unclassified,0.3550973495746911,True,False,False,False
CD151,unclassified,0.1079260686732482,unclassified,0.3659909985999962,True,True,False,False
POLR2L,unclassified,-0.0227286029751914,unclassified,-0.10064264631139906,True,True,False,False
TSPAN4,unclassified,0.1023208162868333,unclassified,-0.06548081246739879,True,False,True,False
CHID1,unclassified,0.1516503688859197,unclassified,-0.21058947686925186,True,False,True,False
TOLLIP,unclassified,-0.0750990760044369,unclassified,-0.1310466027939779,True,True,True,True
MOB2,unclassified,-0.2764898882401849,unclassified,-0.43239267841808376,True,True,True,True
CTSD,unclassified,0.1116598725336977,unclassified,-0.04499510823835596,True,False,False,False
LSP1,unclassified,-0.2060501584224766,unclassified,0.18323646528199292,True,False,True,False
MRPL23,unclassified,0.0648373767790201,unclassified,-0.1055479284483291,True,False,True,False
ASCL2,unclassified,-0.751072924153873,unclassified,-0.8820737792489778,True,True,True,True
C11orf21,Q3,-0.5397861107805658,unclassified,-0.5416645765037394,False,True,True,False
TSPAN32,unclassified,-0.7253287302007818,unclassified,-0.5995253136541968,True,True,True,True
CD81,unclassified,0.1058384958663501,unclassified,-0.03751152362286099,True,False,False,False
TSSC4,unclassified,-0.1053660374188732,unclassified,-0.41623702776677113,True,True,False,False
KCNQ1OT1,unclassified,0.7438465020085832,unclassified,0.42077947243425534,True,True,True,True
NAP1L4,unclassified,0.0269624833251337,unclassified,-0.06155155485501845,True,False,False,False
CARS,unclassified,0.0368211507066806,unclassified,-0.2093659341031858,True,False,False,False
RHOG,unclassified,-0.3562512039379532,unclassified,0.016476157537569557,True,False,False,False
TRIM22,unclassified,-0.2214332498396804,unclassified,-0.3510209572254105,True,True,True,True
TIMM10B,unclassified,0.0908225008769322,unclassified,-0.5799331341397165,True,False,False,False
ILK,unclassified,-0.0652759248171201,unclassified,-0.035675172914936215,True,True,True,True
TAF10,unclassified,0.4327071237302512,unclassified,-0.03438259860639897,True,False,False,False
TPP1,unclassified,-0.053343530436868,unclassified,-0.5286482172320124,True,True,False,False
EIF3F,unclassified,-0.0827234836291535,unclassified,-0.2026003133810313,True,True,False,False
RPL27A,unclassified,0.0548168753032947,unclassified,0.0697270196968733,True,True,True,True
TMEM9B,unclassified,-0.3156865163246461,unclassified,0.11312824406782156,True,False,False,False
TMEM41B,unclassified,0.2422050088136362,unclassified,-0.02993891759812759,True,False,False,False
SBF2,unclassified,0.2390725893359553,unclassified,0.18761311386301954,True,True,True,True
MTRNR2L8,unclassified,0.995913961412132,unclassified,0.8241934336609522,True,True,True,True
CTR9,unclassified,-0.0615301867170505,unclassified,0.13231410785585532,True,False,False,False
EIF4G2,unclassified,0.1743852085850558,unclassified,0.2320135874829336,True,True,True,True
USP47,unclassified,-0.1202183562291828,unclassified,0.21000564610656916,True,False,True,False
RRAS2,unclassified,-0.2720744329628428,unclassified,-0.006577100671828293,True,True,False,False
COPB1,unclassified,-0.1151644660611458,unclassified,0.024327249959336966,True,False,False,False
PSMA1,unclassified,-0.1396632184560731,unclassified,0.06763533295524628,True,False,False,False
C11orf58,unclassified,0.001663102849339,unclassified,0.14791144549249885,True,True,False,False
RPS13,unclassified,0.131149059836317,unclassified,0.02768211983903908,True,True,False,False
PIK3C2A,unclassified,-0.0136717298014004,unclassified,0.4474147703572182,True,False,False,False
NUCB2,unclassified,0.3036627354442265,unclassified,0.3078122425907879,True,True,True,True
LDHA,unclassified,0.4175809674639709,unclassified,0.6060883505640431,True,True,True,True
TSG101,unclassified,-0.0312180527976699,unclassified,0.3756400203073537,True,False,False,False
SPTY2D1,unclassified,0.1846204693212662,unclassified,-0.2607048507687786,True,False,True,False
HTATIP2,unclassified,0.1032760541663381,unclassified,0.2656624398984152,True,True,False,False
SVIP,unclassified,0.5567578898479457,unclassified,0.12907387764431671,True,True,False,False
METTL15,unclassified,0.2526632568963428,unclassified,0.19601995379963236,True,True,True,True
ARL14EP,unclassified,-0.082694608061244,unclassified,0.5005706633693495,True,False,False,False
IMMP1L,unclassified,0.0276157524211885,unclassified,-0.5996491077927113,True,False,False,False
EIF3M,unclassified,-0.1302839504255344,unclassified,-0.19168609805100761,True,True,True,True
CSTF3,unclassified,0.2518112149422289,unclassified,0.29248094202862834,True,True,True,True
CD59,unclassified,0.4109739983003144,unclassified,0.30681265514850753,True,True,True,True
FBXO3,unclassified,-0.0556040836142944,unclassified,-1.041595772753851,True,True,False,False
CAPRIN1,unclassified,0.1764894837579822,unclassified,-0.006329976554516343,True,False,False,False
CAT,unclassified,-0.3947234611001161,unclassified,0.04775492880181643,True,False,False,False
APIP,unclassified,-0.0441898596326272,unclassified,-0.8587208987165295,True,True,False,False
CD44,unclassified,0.4206729576416496,unclassified,1.0521075515560756,True,True,False,False
TRIM44,unclassified,0.063734350907406,unclassified,-0.038368133783244315,True,False,True,False
COMMD9,unclassified,-0.0240843553368886,unclassified,-0.4729008984646657,True,True,False,False
API5,unclassified,-0.1535873806459366,unclassified,0.3837350634384633,True,False,False,False
TTC17,unclassified,0.1512145528184328,unclassified,-0.08396367930906663,True,False,True,False
HSD17B12,unclassified,-0.0510057600144585,unclassified,-0.0057084256417041564,True,True,False,False
PEX16,unclassified,-0.1093695470029486,unclassified,-0.13454820642766632,True,True,True,True
DGKZ,unclassified,-0.1907520200381317,unclassified,-0.014257991451065738,True,True,False,False
ARFGAP2,unclassified,-0.0078521949663355,unclassified,-0.08985835188948048,True,True,False,False
