gene,p_green,p_red,n_pos_green,drop,d_null,resid
Cep85,0.08051948051948052,0.10923076923076923,31,-0.356575682382134,0.10838709677419384,-0.46496277915632783
Zfp593,0.11168831168831168,0.16,43,-0.4325581395348838,0.11720930232558134,-0.5497674418604651
Pdik1l,0.06493506493506493,0.08461538461538462,25,-0.3030769230769233,0.1360000000000001,-0.43907692307692336
Stmn1,0.12727272727272726,0.05692307692307692,49,0.5527472527472527,0.08489795918367357,0.46784929356357907
Paqr7,0.06493506493506493,0.06461538461538462,25,0.0049230769230768166,0.11999999999999994,-0.11507692307692312
Mtfr1l,0.24935064935064935,0.2123076923076923,96,0.1485576923076923,0.11958333333333326,0.028974358974359044
Selenon,0.4155844155844156,0.2876923076923077,160,0.30774038461538467,0.08250000000000018,0.22524038461538448
Man1c1,0.07012987012987013,0.036923076923076927,27,0.47350427350427343,0.1274074074074075,0.34609686609686596
Ldlrap1,0.19480519480519481,0.1076923076923077,75,0.4471794871794872,0.1290666666666666,0.3181128205128206
Tmem57,0.15844155844155844,0.14153846153846153,61,0.1066834804539723,0.13573770491803258,-0.02905422446406028
Tmem50a,0.7454545454545455,0.6907692307692308,287,0.07335834896810506,0.05728222996515692,0.01607611900294814
Rsrp1,0.9142857142857143,0.8861538461538462,352,0.03076923076923071,0.027613636363636295,0.0031555944055944134
Syf2,0.6025974025974026,0.4707692307692308,232,0.21876657824933685,0.07724137931034503,0.14152519893899182
Runx3,0.8935064935064935,0.8892307692307693,344,0.004785330948121564,0.021860465116278798,-0.017075134168157233
Clic4,0.2675324675324675,0.25076923076923074,103,0.06265870052277821,0.09708737864077674,-0.03442867811799853
Srrm1,0.6493506493506493,0.6323076923076923,250,0.026246153846153773,0.06479999999999995,-0.03855384615384618
Nipal3,0.1038961038961039,0.10461538461538461,40,-0.006923076923076805,0.11600000000000024,-0.12292307692307705
Srsf10,0.35064935064935066,0.3153846153846154,135,0.10056980056980061,0.09037037037037059,0.010199430199430023
Pnrc2,0.2675324675324675,0.19384615384615383,103,0.27542942494398803,0.11456310679611631,0.16086631814787172
Fuca1,0.24675324675324675,0.2676923076923077,95,-0.08485829959514163,0.1031578947368421,-0.18801619433198374
Hmgcl,0.09350649350649351,0.06307692307692307,36,0.3254273504273505,0.13555555555555582,0.18987179487179467
Lypla2,0.2935064935064935,0.2076923076923077,113,0.2923757658270932,0.11292035398230107,0.1794554118447921
Pithd1,0.06233766233766234,0.047692307692307694,24,0.2349358974358974,0.12666666666666684,0.10826923076923056
Eloa,0.21818181818181817,0.19538461538461538,84,0.10448717948717948,0.13047619047619038,-0.025989010989010908
Rpl11,0.9818181818181818,0.9523076923076923,378,0.03005698005698006,0.005714285714285951,0.024342694342694107
Hnrnpr,0.45194805194805193,0.43846153846153846,174,0.029840848806366022,0.08206896551724133,-0.05222811671087531
Luzp1,0.17922077922077922,0.15692307692307692,69,0.12441471571906361,0.1060869565217391,0.018327759197324503
Kdm1a,0.2753246753246753,0.28307692307692306,106,-0.0281567489114659,0.09886792452830162,-0.12702467343976753
Cdc42,0.9506493506493506,0.8507692307692307,366,0.1050651534258092,0.017814207650273084,0.08725094577553612
Usp48,0.4623376623376623,0.34307692307692306,178,0.2579515989628349,0.10067415730337081,0.1572774416594641
Ece1,0.08571428571428572,0.07692307692307693,33,0.10256410256410252,0.1248484848484848,-0.022284382284382287
Eif4g3,0.37142857142857144,0.3646153846153846,143,0.018343195266272212,0.08363636363636366,-0.06529316837009144
Hp1bp3,0.43116883116883115,0.45076923076923076,166,-0.04545875810936054,0.09445783132530094,-0.13991658943466148
Ddost,0.2597402597402597,0.38153846153846155,100,-0.4689230769230771,0.11119999999999976,-0.5801230769230769
Pink1,0.17402597402597403,0.09384615384615384,67,0.4607347876004593,0.1194029850746269,0.3413318025258324
Mul1,0.0987012987012987,0.08461538461538462,38,0.14271255060728744,0.11052631578947368,0.032186234817813755
Camk2n1,0.3246753246753247,0.25384615384615383,125,0.2181538461538462,0.08704000000000019,0.13111384615384603
Tmco4,0.08051948051948052,0.07076923076923076,31,0.1210918114143921,0.13419354838709693,-0.013101736972704836
Minos1,0.5428571428571428,0.5492307692307692,209,-0.01174089068825911,0.0903349282296651,-0.10207581891792421
Capzb,0.8337662337662337,0.7461538461538462,321,0.10508027797747416,0.046105919003115337,0.05897435897435882
Mrto4,0.0987012987012987,0.15538461538461537,38,-0.5742914979757083,0.11999999999999993,-0.6942914979757082
Emc1,0.08051948051948052,0.06923076923076923,31,0.14019851116625304,0.10838709677419366,0.03181141439205938
Ubr4,0.3194805194805195,0.2815384615384615,123,0.11876172607879931,0.09528455284552843,0.02347717323327088
Iffo2,0.07272727272727272,0.05692307692307692,28,0.21730769230769226,0.12571428571428578,0.09159340659340648
Rcc2,0.13766233766233765,0.19076923076923077,53,-0.38577648766328027,0.10641509433962264,-0.4921915820029029
Padi2,0.4675324675324675,0.4969230769230769,180,-0.06286324786324786,0.08266666666666668,-0.14552991452991454
Sdhb,0.4051948051948052,0.3261538461538461,156,0.19506903353057212,0.09435897435897421,0.10071005917159791
Necap2,0.18961038961038962,0.16923076923076924,73,0.10748155953635405,0.11178082191780815,-0.0042992623814541026
Szrd1,0.19220779220779222,0.20923076923076922,74,-0.08856548856548846,0.12432432432432441,-0.21288981288981287
Fbxo42,0.08051948051948052,0.04,31,0.5032258064516129,0.11741935483870981,0.38580645161290306
Zbtb17,0.05454545454545454,0.04923076923076923,21,0.0974358974358974,0.13523809523809513,-0.037802197802197735
Spen,0.2909090909090909,0.26461538461538464,112,0.09038461538461526,0.09821428571428575,-0.007829670329670496
Plekhm2,0.05974025974025974,0.06,23,-0.0043478260869565,0.11999999999999982,-0.12434782608695631
Ddi2,0.15584415584415584,0.10153846153846154,60,0.3484615384615385,0.10800000000000039,0.24046153846153812
Casp9,0.05454545454545454,0.055384615384615386,21,-0.015384615384615465,0.11238095238095241,-0.12776556776556788
Efhd2,0.6415584415584416,0.6723076923076923,247,-0.047928994082840196,0.06574898785425105,-0.11367798193709125
Prdm2,0.2727272727272727,0.2815384615384615,105,-0.0323076923076923,0.09904761904761906,-0.13135531135531137
Pramef8,0.07792207792207792,0.03538461538461538,30,0.5458974358974359,0.13733333333333328,0.4085641025641026
Dhrs3,0.2077922077922078,0.05076923076923077,80,0.755673076923077,0.09150000000000011,0.6641730769230768
Vps13d,0.2077922077922078,0.14,80,0.32625,0.12950000000000025,0.19674999999999973
Tnfrsf1b,0.42077922077922075,0.2676923076923077,162,0.36381766381766384,0.09506172839506169,0.2687559354226021
Gm13212,0.07012987012987013,0.1076923076923077,27,-0.5356125356125357,0.12444444444444429,-0.66005698005698
Zfp984,0.06753246753246753,0.06769230769230769,26,-0.0023668639053254954,0.12461538461538477,-0.12698224852071027
Gm20707,0.05714285714285714,0.047692307692307694,22,0.16538461538461532,0.14545454545454545,0.019930069930069877
Miip,0.09610389610389611,0.07692307692307693,37,0.19958419958419957,0.12864864864864883,0.07093555093555073
Mfn2,0.08051948051948052,0.06307692307692307,31,0.21662531017369732,0.12774193548387097,0.08888337468982635
2510039O18Rik,0.22857142857142856,0.19846153846153847,88,0.13173076923076918,0.10363636363636333,0.028094405594405847
Agtrap,0.2545454545454545,0.21846153846153846,98,0.1417582417582417,0.10204081632653066,0.03971742543171104
Mtor,0.10649350649350649,0.08,41,0.248780487804878,0.11219512195121974,0.13658536585365827
Exosc10,0.13246753246753246,0.13384615384615384,51,-0.010407239819004542,0.12941176470588245,-0.139819004524887
Tardbp,0.41818181818181815,0.38769230769230767,161,0.07290969899665552,0.1016149068322981,-0.02870520783564258
Pex14,0.09350649350649351,0.05846153846153846,36,0.37478632478632484,0.1222222222222222,0.25256410256410267
Dffa,0.07012987012987013,0.05692307692307692,27,0.18831908831908825,0.1481481481481481,0.04017094017094014
Pgd,0.22077922077922077,0.19230769230769232,85,0.12895927601809945,0.11623529411764708,0.012723981900452375
Kif1b,0.3142857142857143,0.2353846153846154,121,0.25104895104895103,0.09818181818181837,0.15286713286713266
Ube4b,0.11168831168831168,0.08615384615384615,43,0.22862254025044723,0.12744186046511632,0.10118067978533091
Lzic,0.12727272727272726,0.14461538461538462,49,-0.1362637362637364,0.12163265306122452,-0.2578963893249609
Pik3cd,0.4935064935064935,0.39692307692307693,190,0.19570850202429146,0.0898947368421053,0.10581376518218616
Slc25a33,0.10909090909090909,0.07230769230769231,42,0.33717948717948715,0.1152380952380952,0.22194139194139195
Eno1,0.5974025974025974,0.6476923076923077,230,-0.08418060200668898,0.06817391304347825,-0.15235451505016723
Rere,0.22077922077922077,0.15076923076923077,85,0.31710407239819005,0.11294117647058804,0.204162895927602
Errfi1,0.22597402597402597,0.1476923076923077,87,0.346419098143236,0.09655172413793105,0.24986737400530495
Park7,0.5532467532467532,0.46307692307692305,213,0.16298302636330805,0.07849765258215953,0.08448537378114852
Tnfrsf9,0.4675324675324675,0.7061538461538461,180,-0.5103846153846153,0.060888888888888784,-0.5712735042735041
Camta1,0.12727272727272726,0.09538461538461539,49,0.25054945054945044,0.12081632653061226,0.1297331240188382
Vamp3,0.3012987012987013,0.17076923076923076,116,0.43322281167108756,0.11275862068965523,0.3204641909814323
Dnajc11,0.08831168831168831,0.1,34,-0.13235294117647062,0.10352941176470593,-0.23588235294117654
Thap3,0.16623376623376623,0.18769230769230769,64,-0.12908653846153842,0.10875000000000003,-0.23783653846153846
Klhl21,0.05454545454545454,0.007692307692307693,21,0.8589743589743589,0.11999999999999982,0.7389743589743591
Nol9,0.06233766233766234,0.07538461538461538,24,-0.20929487179487177,0.13499999999999993,-0.3442948717948717
Acot7,0.2805194805194805,0.3446153846153846,108,-0.22849002849002853,0.10555555555555568,-0.3340455840455842
Icmt,0.07272727272727272,0.06,28,0.175,0.11285714285714302,0.06214285714285697
Rpl22,0.9584415584415584,0.9307692307692308,369,0.02887221179904103,0.008130081300813243,0.020742130498227786
Kcnab2,0.22597402597402597,0.14,87,0.3804597701149425,0.11264367816091965,0.26781609195402284
A430005L14Rik,0.14545454545454545,0.12307692307692308,56,0.15384615384615377,0.12500000000000006,0.028846153846153716
Dffb,0.06233766233766234,0.05076923076923077,24,0.1855769230769231,0.1299999999999998,0.0555769230769233
Cep104,0.07272727272727272,0.07538461538461538,28,-0.03653846153846157,0.11285714285714302,-0.1493956043956046
Lrrc47,0.09090909090909091,0.09846153846153846,35,-0.08307692307692305,0.09485714285714293,-0.17793406593406597
Wrap73,0.08051948051948052,0.05692307692307692,31,0.29305210918114144,0.13935483870967752,0.15369727047146392
Tprgl,0.42077922077922075,0.29846153846153844,162,0.290693257359924,0.07950617283950619,0.21118708452041784
Rer1,0.5792207792207792,0.5323076923076923,223,0.08099344601586758,0.08717488789237667,-0.006181441876509083
Ski,0.2571428571428571,0.2123076923076923,99,0.17435897435897427,0.09454545454545467,0.0798135198135196
Faap20,0.1012987012987013,0.15538461538461537,39,-0.5339250493096644,0.11897435897435908,-0.6528994082840235
Prkcz,0.07272727272727272,0.06615384615384616,28,0.09038461538461526,0.11571428571428576,-0.025329670329670498
Gnb1,0.6519480519480519,0.56,251,0.1410358565737051,0.07745019920318723,0.06358565737051787
Nadk,0.14285714285714285,0.09846153846153846,55,0.31076923076923074,0.12218181818181792,0.18858741258741282
Slc35e2,0.06753246753246753,0.04461538461538461,26,0.3393491124260355,0.12461538461538456,0.21473372781065092
Cdk11b,0.574025974025974,0.4492307692307692,221,0.21740341106856942,0.07909502262443446,0.13830838844413496
Ssu72,0.43376623376623374,0.3923076923076923,167,0.09557807461999075,0.09149700598802377,0.004081068631966986
Atad3a,0.05714285714285714,0.09538461538461539,22,-0.6692307692307693,0.1545454545454545,-0.8237762237762238
Mrpl20,0.36883116883116884,0.40307692307692305,142,-0.09284940411700966,0.10788732394366206,-0.20073672806067172
Ccnl2,0.4987012987012987,0.4276923076923077,192,0.14238782051282048,0.08312500000000002,0.05926282051282046
Aurkaip1,0.38701298701298703,0.37538461538461537,149,0.03004646360351066,0.10711409395973157,-0.07706763035622091
Dvl1,0.05714285714285714,0.06,22,-0.049999999999999996,0.1254545454545454,-0.1754545454545454
Ints11,0.11688311688311688,0.05692307692307692,45,0.512991452991453,0.11377777777777776,0.39921367521367523
Ube2j2,0.3194805194805195,0.25384615384615383,123,0.2054409005628518,0.11382113821138215,0.09161976235146965
Sdf4,0.5584415584415584,0.6030769230769231,215,-0.07992844364937393,0.08055813953488358,-0.16048658318425751
Tnfrsf18,0.5584415584415584,0.47846153846153844,215,0.1432200357781753,0.0706976744186044,0.0725223613595709
Isg15,0.5168831168831168,0.5230769230769231,199,-0.011982991882489524,0.03939698492462312,-0.05137997680711264
AW011738,0.08831168831168831,0.09384615384615384,34,-0.0626696832579185,0.10117647058823545,-0.16384615384615395
Noc2l,0.11168831168831168,0.18923076923076923,43,-0.6942754919499106,0.1004651162790696,-0.7947406082289802
Cdk6,0.23636363636363636,0.3353846153846154,91,-0.4189349112426036,0.07604395604395593,-0.49497886728655954
Fam133b,0.3974025974025974,0.4123076923076923,153,-0.037506284565108065,0.09437908496732049,-0.13188536953242855
Rbm48,0.12727272727272726,0.1,49,0.21428571428571416,0.11428571428571427,0.0999999999999999
Gatad1,0.23636363636363636,0.2676923076923077,91,-0.1325443786982248,0.10329670329670343,-0.23584108199492823
Ankib1,0.24675324675324675,0.25076923076923074,95,-0.0162753036437246,0.10863157894736852,-0.12490688259109312
Krit1,0.6077922077922078,0.5215384615384615,234,0.1419132149901381,0.0800000000000001,0.061913214990137994
Mterf1a,0.06753246753246753,0.046153846153846156,26,0.316568047337278,0.116923076923077,0.19964497041420098
Akap9,0.43896103896103894,0.46153846153846156,169,-0.05143377332726456,0.07739644970414193,-0.12883022303140648
Cdk14,0.2649350649350649,0.07230769230769231,102,0.7270739064856712,0.09019607843137242,0.6368778280542987
Sri,0.6961038961038961,0.6123076923076923,268,0.12037887485648678,0.05955223880596992,0.06082663605051686
Dbf4,0.2025974025974026,0.12153846153846154,78,0.4000986193293886,0.09230769230769238,0.30779092702169625
Slc25a40,0.09610389610389611,0.08307692307692308,37,0.1355509355509356,0.1286486486486487,0.006902286902286892
Rundc3b,0.13246753246753246,0.06923076923076923,51,0.47737556561085964,0.1003921568627453,0.3769834087481143
Abcb1a,0.24935064935064935,0.1476923076923077,96,0.40769230769230763,0.08500000000000006,0.32269230769230756
Abcb1b,0.2025974025974026,0.10923076923076923,78,0.4608481262327417,0.07487179487179485,0.38597633136094683
Abcb4,0.05194805194805195,0.023076923076923078,20,0.5557692307692308,0.09599999999999995,0.4597692307692308
Crot,0.2701298701298701,0.32461538461538464,104,-0.20170118343195284,0.10038461538461521,-0.30208579881656805
Tmem243,0.42857142857142855,0.2907692307692308,165,0.3215384615384615,0.09042424242424218,0.2311142191142193
Dmtf1,0.3090909090909091,0.26615384615384613,119,0.13891402714932133,0.09747899159663861,0.041435035552682714
Tmem60,0.15064935064935064,0.18461538461538463,58,-0.22546419098143247,0.11517241379310338,-0.34063660477453583
Rsbn1l,0.6935064935064935,0.5892307692307692,267,0.15036012676462115,0.06576779026217235,0.08459233650244881
A630072M18Rik,0.2597402597402597,0.20461538461538462,100,0.21223076923076917,0.0928000000000001,0.11943076923076906
Ptpn12,0.2961038961038961,0.15692307692307692,114,0.4700404858299595,0.1003508771929822,0.3696896086369773
Gsap,0.38441558441558443,0.26,148,0.3236486486486487,0.08378378378378387,0.2398648648648648
Fgl2,0.6545454545454545,0.5846153846153846,252,0.10683760683760678,0.056507936507936375,0.0503296703296704
Armc10,0.08571428571428572,0.10923076923076923,33,-0.27435897435897433,0.12242424242424249,-0.3967832167832168
Pmpcb,0.18441558441558442,0.12307692307692308,71,0.33261105092091003,0.12225352112676051,0.2103575297941495
Dnajc2,0.2909090909090909,0.34923076923076923,112,-0.2004807692307693,0.0967857142857143,-0.2972664835164836
Psmc2,0.3246753246753247,0.26461538461538464,125,0.1849846153846153,0.10175999999999999,0.08322461538461531
5031425E22Rik,0.3142857142857143,0.20923076923076922,121,0.3342657342657343,0.10049586776859493,0.23376986649713938
Kmt2e,0.8,0.66,308,0.17500000000000002,0.05129870129870151,0.1237012987012985
Srpk2,0.3974025974025974,0.3292307692307692,153,0.1715434891905481,0.09620915032679737,0.07533433886375072
Rint1,0.12207792207792208,0.10615384615384615,47,0.1304418985270049,0.09276595744680859,0.037675941080196326
Tomm7,0.7844155844155845,0.72,302,0.08211920529801332,0.047417218543046535,0.03470198675496679
